ocean_code;species_code;species_fao_code;ld1_class;lf_class;ratio
2;1;YFT;44.5;136;0.1
2;1;YFT;44.5;138;0.2
2;1;YFT;44.5;140;0.5
2;1;YFT;44.5;142;1.3
2;1;YFT;44.5;144;2.9
2;1;YFT;44.5;146;5.4
2;1;YFT;44.5;148;8.9
2;1;YFT;44.5;150;12.4
2;1;YFT;44.5;152;14.9
2;1;YFT;44.5;154;15.3
2;1;YFT;44.5;156;13.7
2;1;YFT;44.5;158;10.5
2;1;YFT;44.5;160;6.9
2;1;YFT;44.5;162;3.9
2;1;YFT;44.5;164;1.9
2;1;YFT;44.5;166;0.8
2;1;YFT;44.5;168;0.3
2;1;YFT;44.5;170;0.1
2;1;YFT;45.0;138;0.1
2;1;YFT;45.0;140;0.3
2;1;YFT;45.0;142;0.7
2;1;YFT;45.0;144;1.8
2;1;YFT;45.0;146;3.6
2;1;YFT;45.0;148;6.5
2;1;YFT;45.0;150;10
2;1;YFT;45.0;152;13.2
2;1;YFT;45.0;154;15.2
2;1;YFT;45.0;156;15
2;1;YFT;45.0;158;12.7
2;1;YFT;45.0;160;9.4
2;1;YFT;45.0;162;5.9
2;1;YFT;45.0;164;3.2
2;1;YFT;45.0;166;1.5
2;1;YFT;45.0;168;0.6
2;1;YFT;45.0;170;0.2
2;1;YFT;45.0;172;0.1
2;1;YFT;45.5;140;0.1
2;1;YFT;45.5;142;0.4
2;1;YFT;45.5;144;1
2;1;YFT;45.5;146;2.3
2;1;YFT;45.5;148;4.5
2;1;YFT;45.5;150;7.6
2;1;YFT;45.5;152;11
2;1;YFT;45.5;154;13.9
2;1;YFT;45.5;156;15.3
2;1;YFT;45.5;158;14.5
2;1;YFT;45.5;160;11.7
2;1;YFT;45.5;162;8.2
2;1;YFT;45.5;164;5
2;1;YFT;45.5;166;2.6
2;1;YFT;45.5;168;1.2
2;1;YFT;45.5;170;0.5
2;1;YFT;45.5;172;0.2
2;1;YFT;46.0;140;0.1
2;1;YFT;46.0;142;0.2
2;1;YFT;46.0;144;0.6
2;1;YFT;46.0;146;1.4
2;1;YFT;46.0;148;2.9
2;1;YFT;46.0;150;5.4
2;1;YFT;46.0;152;8.7
2;1;YFT;46.0;154;12.1
2;1;YFT;46.0;156;14.5
2;1;YFT;46.0;158;15
2;1;YFT;46.0;160;13.6
2;1;YFT;46.0;162;10.6
2;1;YFT;46.0;164;7.2
2;1;YFT;46.0;166;4.2
2;1;YFT;46.0;168;2.1
2;1;YFT;46.0;170;0.9
2;1;YFT;46.0;172;0.4
2;1;YFT;46.0;174;0.1
2;1;YFT;46.5;142;0.1
2;1;YFT;46.5;144;0.3
2;1;YFT;46.5;146;0.8
2;1;YFT;46.5;148;1.9
2;1;YFT;46.5;150;3.7
2;1;YFT;46.5;152;6.5
2;1;YFT;46.5;154;9.8
2;1;YFT;46.5;156;12.9
2;1;YFT;46.5;158;14.9
2;1;YFT;46.5;160;14.7
2;1;YFT;46.5;162;12.6
2;1;YFT;46.5;164;9.4
2;1;YFT;46.5;166;6.1
2;1;YFT;46.5;168;3.5
2;1;YFT;46.5;170;1.7
2;1;YFT;46.5;172;0.7
2;1;YFT;46.5;174;0.3
2;1;YFT;46.5;176;0.1
2;1;YFT;47.0;144;0.2
2;1;YFT;47.0;146;0.4
2;1;YFT;47.0;148;1.1
2;1;YFT;47.0;150;2.4
2;1;YFT;47.0;152;4.6
2;1;YFT;47.0;154;7.6
2;1;YFT;47.0;156;10.9
2;1;YFT;47.0;158;13.8
2;1;YFT;47.0;160;14.9
2;1;YFT;47.0;162;14.1
2;1;YFT;47.0;164;11.6
2;1;YFT;47.0;166;8.3
2;1;YFT;47.0;168;5.2
2;1;YFT;47.0;170;2.8
2;1;YFT;47.0;172;1.3
2;1;YFT;47.0;174;0.5
2;1;YFT;47.0;176;0.2
2;1;YFT;47.0;178;0.1
2;1;YFT;47.5;144;0.1
2;1;YFT;47.5;146;0.2
2;1;YFT;47.5;148;0.6
2;1;YFT;47.5;150;1.5
2;1;YFT;47.5;152;3.1
2;1;YFT;47.5;154;5.6
2;1;YFT;47.5;156;8.8
2;1;YFT;47.5;158;12
2;1;YFT;47.5;160;14.3
2;1;YFT;47.5;162;14.8
2;1;YFT;47.5;164;13.3
2;1;YFT;47.5;166;10.5
2;1;YFT;47.5;168;7.2
2;1;YFT;47.5;170;4.3
2;1;YFT;47.5;172;2.2
2;1;YFT;47.5;174;1
2;1;YFT;47.5;176;0.4
2;1;YFT;47.5;178;0.1
2;1;YFT;48.0;146;0.1
2;1;YFT;48.0;148;0.4
2;1;YFT;48.0;150;0.9
2;1;YFT;48.0;152;2
2;1;YFT;48.0;154;4
2;1;YFT;48.0;156;6.7
2;1;YFT;48.0;158;9.9
2;1;YFT;48.0;160;12.8
2;1;YFT;48.0;162;14.6
2;1;YFT;48.0;164;14.4
2;1;YFT;48.0;166;12.3
2;1;YFT;48.0;168;9.3
2;1;YFT;48.0;170;6.1
2;1;YFT;48.0;172;3.5
2;1;YFT;48.0;174;1.8
2;1;YFT;48.0;176;0.8
2;1;YFT;48.0;178;0.3
2;1;YFT;48.0;180;0.1
2;1;YFT;48.5;146;0.1
2;1;YFT;48.5;148;0.2
2;1;YFT;48.5;150;0.5
2;1;YFT;48.5;152;1.3
2;1;YFT;48.5;154;2.7
2;1;YFT;48.5;156;4.9
2;1;YFT;48.5;158;7.9
2;1;YFT;48.5;160;11
2;1;YFT;48.5;162;13.5
2;1;YFT;48.5;164;14.6
2;1;YFT;48.5;166;13.7
2;1;YFT;48.5;168;11.3
2;1;YFT;48.5;170;8.1
2;1;YFT;48.5;172;5.1
2;1;YFT;48.5;174;2.8
2;1;YFT;48.5;176;1.4
2;1;YFT;48.5;178;0.6
2;1;YFT;48.5;180;0.2
2;1;YFT;48.5;182;0.1
2;1;YFT;49.0;148;0.1
2;1;YFT;49.0;150;0.3
2;1;YFT;49.0;152;0.8
2;1;YFT;49.0;154;1.7
2;1;YFT;49.0;156;3.4
2;1;YFT;49.0;158;6
2;1;YFT;49.0;160;9
2;1;YFT;49.0;162;12
2;1;YFT;49.0;164;14.1
2;1;YFT;49.0;166;14.4
2;1;YFT;49.0;168;12.9
2;1;YFT;49.0;170;10.1
2;1;YFT;49.0;172;7
2;1;YFT;49.0;174;4.2
2;1;YFT;49.0;176;2.3
2;1;YFT;49.0;178;1.1
2;1;YFT;49.0;180;0.4
2;1;YFT;49.0;182;0.2
2;1;YFT;49.5;148;0.1
2;1;YFT;49.5;150;0.2
2;1;YFT;49.5;152;0.5
2;1;YFT;49.5;154;1.1
2;1;YFT;49.5;156;2.3
2;1;YFT;49.5;158;4.3
2;1;YFT;49.5;160;7.1
2;1;YFT;49.5;162;10.2
2;1;YFT;49.5;164;12.8
2;1;YFT;49.5;166;14.2
2;1;YFT;49.5;168;13.9
2;1;YFT;49.5;170;11.9
2;1;YFT;49.5;172;9
2;1;YFT;49.5;174;5.9
2;1;YFT;49.5;176;3.5
2;1;YFT;49.5;178;1.8
2;1;YFT;49.5;180;0.8
2;1;YFT;49.5;182;0.3
2;1;YFT;49.5;184;0.1
2;1;YFT;50.0;150;0.1
2;1;YFT;50.0;152;0.3
2;1;YFT;50.0;154;0.7
2;1;YFT;50.0;156;1.5
2;1;YFT;50.0;158;3
2;1;YFT;50.0;160;5.3
2;1;YFT;50.0;162;8.3
2;1;YFT;50.0;164;11.2
2;1;YFT;50.0;166;13.5
2;1;YFT;50.0;168;14.3
2;1;YFT;50.0;170;13.2
2;1;YFT;50.0;172;10.8
2;1;YFT;50.0;174;7.8
2;1;YFT;50.0;176;4.9
2;1;YFT;50.0;178;2.8
2;1;YFT;50.0;180;1.4
2;1;YFT;50.0;182;0.6
2;1;YFT;50.0;184;0.2
2;1;YFT;50.0;186;0.1
2;1;YFT;50.5;152;0.1
2;1;YFT;50.5;154;0.4
2;1;YFT;50.5;156;1
2;1;YFT;50.5;158;2.1
2;1;YFT;50.5;160;3.9
2;1;YFT;50.5;162;6.4
2;1;YFT;50.5;164;9.4
2;1;YFT;50.5;166;12.2
2;1;YFT;50.5;168;13.8
2;1;YFT;50.5;170;13.9
2;1;YFT;50.5;172;12.4
2;1;YFT;50.5;174;9.7
2;1;YFT;50.5;176;6.7
2;1;YFT;50.5;178;4.1
2;1;YFT;50.5;180;2.2
2;1;YFT;50.5;182;1
2;1;YFT;50.5;184;0.4
2;1;YFT;50.5;186;0.2
2;1;YFT;50.5;188;0.1
2;1;YFT;51.0;152;0.1
2;1;YFT;51.0;154;0.2
2;1;YFT;51.0;156;0.6
2;1;YFT;51.0;158;1.4
2;1;YFT;51.0;160;2.7
2;1;YFT;51.0;162;4.8
2;1;YFT;51.0;164;7.6
2;1;YFT;51.0;166;10.5
2;1;YFT;51.0;168;12.9
2;1;YFT;51.0;170;14.1
2;1;YFT;51.0;172;13.5
2;1;YFT;51.0;174;11.3
2;1;YFT;51.0;176;8.5
2;1;YFT;51.0;178;5.6
2;1;YFT;51.0;180;3.3
2;1;YFT;51.0;182;1.7
2;1;YFT;51.0;184;0.8
2;1;YFT;51.0;186;0.3
2;1;YFT;51.0;188;0.1
2;1;YFT;51.5;154;0.1
2;1;YFT;51.5;156;0.4
2;1;YFT;51.5;158;0.9
2;1;YFT;51.5;160;1.9
2;1;YFT;51.5;162;3.5
2;1;YFT;51.5;164;5.9
2;1;YFT;51.5;166;8.8
2;1;YFT;51.5;168;11.6
2;1;YFT;51.5;170;13.5
2;1;YFT;51.5;172;13.8
2;1;YFT;51.5;174;12.7
2;1;YFT;51.5;176;10.2
2;1;YFT;51.5;178;7.3
2;1;YFT;51.5;180;4.6
2;1;YFT;51.5;182;2.6
2;1;YFT;51.5;184;1.3
2;1;YFT;51.5;186;0.6
2;1;YFT;51.5;188;0.2
2;1;YFT;51.5;190;0.1
2;1;YFT;52.0;154;0.1
2;1;YFT;52.0;156;0.2
2;1;YFT;52.0;158;0.5
2;1;YFT;52.0;160;1.2
2;1;YFT;52.0;162;2.5
2;1;YFT;52.0;164;4.4
2;1;YFT;52.0;166;7.1
2;1;YFT;52.0;168;9.9
2;1;YFT;52.0;170;12.4
2;1;YFT;52.0;172;13.7
2;1;YFT;52.0;174;13.5
2;1;YFT;52.0;176;11.7
2;1;YFT;52.0;178;9.1
2;1;YFT;52.0;180;6.2
2;1;YFT;52.0;182;3.8
2;1;YFT;52.0;184;2
2;1;YFT;52.0;186;1
2;1;YFT;52.0;188;0.4
2;1;YFT;52.0;190;0.2
2;1;YFT;52.0;192;0.1
2;1;YFT;52.5;156;0.1
2;1;YFT;52.5;158;0.3
2;1;YFT;52.5;160;0.8
2;1;YFT;52.5;162;1.7
2;1;YFT;52.5;164;3.2
2;1;YFT;52.5;166;5.5
2;1;YFT;52.5;168;8.2
2;1;YFT;52.5;170;11
2;1;YFT;52.5;172;13.1
2;1;YFT;52.5;174;13.8
2;1;YFT;52.5;176;12.8
2;1;YFT;52.5;178;10.7
2;1;YFT;52.5;180;7.9
2;1;YFT;52.5;182;5.2
2;1;YFT;52.5;184;3
2;1;YFT;52.5;186;1.6
2;1;YFT;52.5;188;0.7
2;1;YFT;52.5;190;0.3
2;1;YFT;52.5;192;0.1
2;1;YFT;53.0;156;0.1
2;1;YFT;53.0;158;0.2
2;1;YFT;53.0;160;0.5
2;1;YFT;53.0;162;1.1
2;1;YFT;53.0;164;2.3
2;1;YFT;53.0;166;4.1
2;1;YFT;53.0;168;6.6
2;1;YFT;53.0;170;9.4
2;1;YFT;53.0;172;11.9
2;1;YFT;53.0;174;13.4
2;1;YFT;53.0;176;13.6
2;1;YFT;53.0;178;12
2;1;YFT;53.0;180;9.5
2;1;YFT;53.0;182;6.7
2;1;YFT;53.0;184;4.2
2;1;YFT;53.0;186;2.4
2;1;YFT;53.0;188;1.2
2;1;YFT;53.0;190;0.5
2;1;YFT;53.0;192;0.2
2;1;YFT;53.0;194;0.1
2;1;YFT;53.5;158;0.1
2;1;YFT;53.5;160;0.3
2;1;YFT;53.5;162;0.7
2;1;YFT;53.5;164;1.6
2;1;YFT;53.5;166;3
2;1;YFT;53.5;168;5.1
2;1;YFT;53.5;170;7.8
2;1;YFT;53.5;172;10.5
2;1;YFT;53.5;174;12.7
2;1;YFT;53.5;176;13.6
2;1;YFT;53.5;178;12.9
2;1;YFT;53.5;180;11
2;1;YFT;53.5;182;8.4
2;1;YFT;53.5;184;5.7
2;1;YFT;53.5;186;3.4
2;1;YFT;53.5;188;1.8
2;1;YFT;53.5;190;0.9
2;1;YFT;53.5;192;0.4
2;1;YFT;53.5;194;0.1
2;1;YFT;54.0;158;0.1
2;1;YFT;54.0;160;0.2
2;1;YFT;54.0;162;0.5
2;1;YFT;54.0;164;1.1
2;1;YFT;54.0;166;2.2
2;1;YFT;54.0;168;3.9
2;1;YFT;54.0;170;6.2
2;1;YFT;54.0;172;8.9
2;1;YFT;54.0;174;11.5
2;1;YFT;54.0;176;13
2;1;YFT;54.0;178;13.3
2;1;YFT;54.0;180;12.2
2;1;YFT;54.0;182;9.9
2;1;YFT;54.0;184;7.2
2;1;YFT;54.0;186;4.7
2;1;YFT;54.0;188;2.7
2;1;YFT;54.0;190;1.4
2;1;YFT;54.0;192;0.6
2;1;YFT;54.0;194;0.3
2;1;YFT;54.0;196;0.1
2;1;YFT;54.5;160;0.1
2;1;YFT;54.5;162;0.3
2;1;YFT;54.5;164;0.7
2;1;YFT;54.5;166;1.5
2;1;YFT;54.5;168;2.9
2;1;YFT;54.5;170;4.9
2;1;YFT;54.5;172;7.4
2;1;YFT;54.5;174;10.1
2;1;YFT;54.5;176;12.2
2;1;YFT;54.5;178;13.3
2;1;YFT;54.5;180;12.9
2;1;YFT;54.5;182;11.2
2;1;YFT;54.5;184;8.7
2;1;YFT;54.5;186;6.1
2;1;YFT;54.5;188;3.8
2;1;YFT;54.5;190;2.1
2;1;YFT;54.5;192;1
2;1;YFT;54.5;194;0.5
2;1;YFT;54.5;196;0.2
2;1;YFT;54.5;198;0.1
2;1;YFT;55.0;160;0.1
2;1;YFT;55.0;162;0.2
2;1;YFT;55.0;164;0.5
2;1;YFT;55.0;166;1
2;1;YFT;55.0;168;2.1
2;1;YFT;55.0;170;3.7
2;1;YFT;55.0;172;5.9
2;1;YFT;55.0;174;8.6
2;1;YFT;55.0;176;11.1
2;1;YFT;55.0;178;12.8
2;1;YFT;55.0;180;13.1
2;1;YFT;55.0;182;12.3
2;1;YFT;55.0;184;10.2
2;1;YFT;55.0;186;7.6
2;1;YFT;55.0;188;5
2;1;YFT;55.0;190;3
2;1;YFT;55.0;192;1.6
2;1;YFT;55.0;194;0.8
2;1;YFT;55.0;196;0.3
2;1;YFT;55.0;198;0.1
2;1;YFT;55.5;162;0.1
2;1;YFT;55.5;164;0.3
2;1;YFT;55.5;166;0.7
2;1;YFT;55.5;168;1.4
2;1;YFT;55.5;170;2.7
2;1;YFT;55.5;172;4.6
2;1;YFT;55.5;174;7.1
2;1;YFT;55.5;176;9.7
2;1;YFT;55.5;178;11.9
2;1;YFT;55.5;180;13.2
2;1;YFT;55.5;182;12.9
2;1;YFT;55.5;184;11.5
2;1;YFT;55.5;186;9
2;1;YFT;55.5;188;6.4
2;1;YFT;55.5;190;4.1
2;1;YFT;55.5;192;2.3
2;1;YFT;55.5;194;1.2
2;1;YFT;55.5;196;0.6
2;1;YFT;55.5;198;0.2
2;1;YFT;55.5;200;0.1
2;1;YFT;56.0;162;0.1
2;1;YFT;56.0;164;0.2
2;1;YFT;56.0;166;0.4
2;1;YFT;56.0;168;1
2;1;YFT;56.0;170;2
2;1;YFT;56.0;172;3.5
2;1;YFT;56.0;174;5.7
2;1;YFT;56.0;176;8.3
2;1;YFT;56.0;178;10.7
2;1;YFT;56.0;180;12.4
2;1;YFT;56.0;182;13
2;1;YFT;56.0;184;12.3
2;1;YFT;56.0;186;10.4
2;1;YFT;56.0;188;7.9
2;1;YFT;56.0;190;5.4
2;1;YFT;56.0;192;3.3
2;1;YFT;56.0;194;1.8
2;1;YFT;56.0;196;0.9
2;1;YFT;56.0;198;0.4
2;1;YFT;56.0;200;0.2
2;1;YFT;56.0;202;0.1
2;1;YFT;56.5;164;0.1
2;1;YFT;56.5;166;0.3
2;1;YFT;56.5;168;0.7
2;1;YFT;56.5;170;1.4
2;1;YFT;56.5;172;2.6
2;1;YFT;56.5;174;4.5
2;1;YFT;56.5;176;6.8
2;1;YFT;56.5;178;9.4
2;1;YFT;56.5;180;11.6
2;1;YFT;56.5;182;12.9
2;1;YFT;56.5;184;12.8
2;1;YFT;56.5;186;11.5
2;1;YFT;56.5;188;9.3
2;1;YFT;56.5;190;6.7
2;1;YFT;56.5;192;4.4
2;1;YFT;56.5;194;2.6
2;1;YFT;56.5;196;1.4
2;1;YFT;56.5;198;0.6
2;1;YFT;56.5;200;0.3
2;1;YFT;56.5;202;0.1
2;1;YFT;57.0;164;0.1
2;1;YFT;57.0;166;0.2
2;1;YFT;57.0;168;0.4
2;1;YFT;57.0;170;1
2;1;YFT;57.0;172;1.9
2;1;YFT;57.0;174;3.5
2;1;YFT;57.0;176;5.5
2;1;YFT;57.0;178;8
2;1;YFT;57.0;180;10.4
2;1;YFT;57.0;182;12.2
2;1;YFT;57.0;184;12.9
2;1;YFT;57.0;186;12.4
2;1;YFT;57.0;188;10.5
2;1;YFT;57.0;190;8.1
2;1;YFT;57.0;192;5.6
2;1;YFT;57.0;194;3.5
2;1;YFT;57.0;196;2
2;1;YFT;57.0;198;1
2;1;YFT;57.0;200;0.5
2;1;YFT;57.0;202;0.2
2;1;YFT;57.0;204;0.1
2;1;YFT;57.5;166;0.1
2;1;YFT;57.5;168;0.3
2;1;YFT;57.5;170;0.7
2;1;YFT;57.5;172;1.4
2;1;YFT;57.5;174;2.6
2;1;YFT;57.5;176;4.4
2;1;YFT;57.5;178;6.7
2;1;YFT;57.5;180;9.1
2;1;YFT;57.5;182;11.3
2;1;YFT;57.5;184;12.7
2;1;YFT;57.5;186;12.8
2;1;YFT;57.5;188;11.5
2;1;YFT;57.5;190;9.4
2;1;YFT;57.5;192;7
2;1;YFT;57.5;194;4.6
2;1;YFT;57.5;196;2.8
2;1;YFT;57.5;198;1.5
2;1;YFT;57.5;200;0.7
2;1;YFT;57.5;202;0.3
2;1;YFT;57.5;204;0.1
2;1;YFT;58.0;166;0.1
2;1;YFT;58.0;168;0.2
2;1;YFT;58.0;170;0.5
2;1;YFT;58.0;172;1
2;1;YFT;58.0;174;1.9
2;1;YFT;58.0;176;3.4
2;1;YFT;58.0;178;5.4
2;1;YFT;58.0;180;7.8
2;1;YFT;58.0;182;10.2
2;1;YFT;58.0;184;12
2;1;YFT;58.0;186;12.7
2;1;YFT;58.0;188;12.2
2;1;YFT;58.0;190;10.6
2;1;YFT;58.0;192;8.3
2;1;YFT;58.0;194;5.9
2;1;YFT;58.0;196;3.7
2;1;YFT;58.0;198;2.2
2;1;YFT;58.0;200;1.1
2;1;YFT;58.0;202;0.5
2;1;YFT;58.0;204;0.2
2;1;YFT;58.0;206;0.1
2;1;YFT;58.5;168;0.1
2;1;YFT;58.5;170;0.3
2;1;YFT;58.5;172;0.7
2;1;YFT;58.5;174;1.4
2;1;YFT;58.5;176;2.6
2;1;YFT;58.5;178;4.3
2;1;YFT;58.5;180;6.5
2;1;YFT;58.5;182;8.9
2;1;YFT;58.5;184;11.1
2;1;YFT;58.5;186;12.4
2;1;YFT;58.5;188;12.7
2;1;YFT;58.5;190;11.5
2;1;YFT;58.5;192;9.5
2;1;YFT;58.5;194;7.1
2;1;YFT;58.5;196;4.8
2;1;YFT;58.5;198;3
2;1;YFT;58.5;200;1.6
2;1;YFT;58.5;202;0.8
2;1;YFT;58.5;204;0.4
2;1;YFT;58.5;206;0.2
2;1;YFT;58.5;208;0.1
2;1;YFT;59.0;168;0.1
2;1;YFT;59.0;170;0.2
2;1;YFT;59.0;172;0.5
2;1;YFT;59.0;174;1
2;1;YFT;59.0;176;1.9
2;1;YFT;59.0;178;3.4
2;1;YFT;59.0;180;5.3
2;1;YFT;59.0;182;7.7
2;1;YFT;59.0;184;10
2;1;YFT;59.0;186;11.8
2;1;YFT;59.0;188;12.6
2;1;YFT;59.0;190;12.1
2;1;YFT;59.0;192;10.6
2;1;YFT;59.0;194;8.4
2;1;YFT;59.0;196;6
2;1;YFT;59.0;198;3.9
2;1;YFT;59.0;200;2.3
2;1;YFT;59.0;202;1.2
2;1;YFT;59.0;204;0.6
2;1;YFT;59.0;206;0.3
2;1;YFT;59.0;208;0.1
2;1;YFT;59.5;170;0.1
2;1;YFT;59.5;172;0.3
2;1;YFT;59.5;174;0.7
2;1;YFT;59.5;176;1.4
2;1;YFT;59.5;178;2.6
2;1;YFT;59.5;180;4.3
2;1;YFT;59.5;182;6.5
2;1;YFT;59.5;184;8.8
2;1;YFT;59.5;186;10.9
2;1;YFT;59.5;188;12.2
2;1;YFT;59.5;190;12.3
2;1;YFT;59.5;192;11.5
2;1;YFT;59.5;194;9.6
2;1;YFT;59.5;196;7.3
2;1;YFT;59.5;198;5
2;1;YFT;59.5;200;3.1
2;1;YFT;59.5;202;1.8
2;1;YFT;59.5;204;0.9
2;1;YFT;59.5;206;0.4
2;1;YFT;59.5;208;0.2
2;1;YFT;59.5;210;0.1
2;1;YFT;60.0;170;0,1
2;1;YFT;60.0;172;0,2
2;1;YFT;60.0;174;0,5
2;1;YFT;60.0;176;1
2;1;YFT;60.0;178;1,9
2;1;YFT;60.0;180;3,4
2;1;YFT;60.0;182;5,3
2;1;YFT;60.0;184;7,6
2;1;YFT;60.0;186;9,9
2;1;YFT;60.0;188;11,7
2;1;YFT;60.0;190;12,5
2;1;YFT;60.0;192;12
2;1;YFT;60.0;194;10,6
2;1;YFT;60.0;196;8,5
2;1;YFT;60.0;198;6,1
2;1;YFT;60.0;200;4
2;1;YFT;60.0;202;2,4
2;1;YFT;60.0;204;1,3
2;1;YFT;60.0;206;0,6
2;1;YFT;60.0;208;0,3
2;1;YFT;60.0;210;0,1
2;3;BET;10.0;28;7
2;3;BET;10.0;30;44
2;3;BET;10.0;32;43
2;3;BET;10.0;34;6
2;3;BET;10.5;28;1
2;3;BET;10.5;30;14
2;3;BET;10.5;32;51
2;3;BET;10.5;34;31
2;3;BET;10.5;36;3
2;3;BET;11.0;30;2
2;3;BET;11.0;32;25
2;3;BET;11.0;34;52
2;3;BET;11.0;36;20
2;3;BET;11.0;38;1
2;3;BET;11.5;32;5
2;3;BET;11.5;34;36
2;3;BET;11.5;36;46
2;3;BET;11.5;38;12
2;3;BET;11.5;40;1
2;3;BET;12.0;32;1
2;3;BET;12.0;34;11
2;3;BET;12.0;36;44
2;3;BET;12.0;38;37
2;3;BET;12.0;40;7
2;3;BET;12.5;34;2
2;3;BET;12.5;36;20
2;3;BET;12.5;38;48
2;3;BET;12.5;40;27
2;3;BET;12.5;42;3
2;3;BET;13.0;36;5
2;3;BET;13.0;38;29
2;3;BET;13.0;40;46
2;3;BET;13.0;42;18
2;3;BET;13.0;44;2
2;3;BET;13.5;36;1
2;3;BET;13.5;38;10
2;3;BET;13.5;40;38
2;3;BET;13.5;42;39
2;3;BET;13.5;44;11
2;3;BET;13.5;46;1
2;3;BET;14.0;38;2
2;3;BET;14.0;40;17
2;3;BET;14.0;42;42
2;3;BET;14.0;44;32
2;3;BET;14.0;46;7
2;3;BET;14.5;40;4
2;3;BET;14.5;42;25
2;3;BET;14.5;44;44
2;3;BET;14.5;46;23
2;3;BET;14.5;48;4
2;3;BET;15.0;40;1
2;3;BET;15.0;42;8
2;3;BET;15.0;44;33
2;3;BET;15.0;46;40
2;3;BET;15.0;48;16
2;3;BET;15.0;50;2
2;3;BET;15.5;42;2
2;3;BET;15.5;44;14
2;3;BET;15.5;46;39
2;3;BET;15.5;48;34
2;3;BET;15.5;50;10
2;3;BET;15.5;52;1
2;3;BET;16.0;44;4
2;3;BET;16.0;46;22
2;3;BET;16.0;48;41
2;3;BET;16.0;50;27
2;3;BET;16.0;52;6
2;3;BET;16.5;44;1
2;3;BET;16.5;46;8
2;3;BET;16.5;48;29
2;3;BET;16.5;50;39
2;3;BET;16.5;52;20
2;3;BET;16.5;54;3
2;3;BET;17.0;46;2
2;3;BET;17.0;48;13
2;3;BET;17.0;50;35
2;3;BET;17.0;52;35
2;3;BET;17.0;54;13
2;3;BET;17.0;56;2
2;3;BET;17.5;48;4
2;3;BET;17.5;50;19
2;3;BET;17.5;52;38
2;3;BET;17.5;54;29
2;3;BET;17.5;56;9
2;3;BET;17.5;58;1
2;3;BET;18.0;48;1
2;3;BET;18.0;50;7
2;3;BET;18.0;52;26
2;3;BET;18.0;54;38
2;3;BET;18.0;56;22
2;3;BET;18.0;58;5
2;3;BET;18.0;60;1
2;3;BET;18.5;50;2
2;3;BET;18.5;52;12
2;3;BET;18.5;54;31
2;3;BET;18.5;56;36
2;3;BET;18.5;58;16
2;3;BET;18.5;60;3
2;3;BET;19.0;52;4
2;3;BET;19.0;54;18
2;3;BET;19.0;56;35
2;3;BET;19.0;58;30
2;3;BET;19.0;60;11
2;3;BET;19.0;62;2
2;3;BET;19.5;52;1
2;3;BET;19.5;54;7
2;3;BET;19.5;56;23
2;3;BET;19.5;58;36
2;3;BET;19.5;60;24
2;3;BET;19.5;62;8
2;3;BET;19.5;64;1
2;3;BET;20.0;54;2
2;3;BET;20.0;56;11
2;3;BET;20.0;58;29
2;3;BET;20.0;60;33
2;3;BET;20.0;62;19
2;3;BET;20.0;64;5
2;3;BET;20.0;66;1
2;3;BET;20.5;56;4
2;3;BET;20.5;58;16
2;3;BET;20.5;60;33
2;3;BET;20.5;62;30
2;3;BET;20.5;64;14
2;3;BET;20.5;66;3
2;3;BET;21.0;56;1
2;3;BET;21.0;58;5
2;3;BET;21.0;60;18
2;3;BET;21.0;62;31
2;3;BET;21.0;64;29
2;3;BET;21.0;66;13
2;3;BET;21.0;68;3
2;3;BET;21.5;58;1
2;3;BET;21.5;60;6
2;3;BET;21.5;62;20
2;3;BET;21.5;64;33
2;3;BET;21.5;66;27
2;3;BET;21.5;68;11
2;3;BET;21.5;70;2
2;3;BET;22.0;60;1
2;3;BET;22.0;62;8
2;3;BET;22.0;64;22
2;3;BET;22.0;66;32
2;3;BET;22.0;68;25
2;3;BET;22.0;70;10
2;3;BET;22.0;72;2
2;3;BET;22.5;62;2
2;3;BET;22.5;64;9
2;3;BET;22.5;66;23
2;3;BET;22.5;68;32
2;3;BET;22.5;70;23
2;3;BET;22.5;72;9
2;3;BET;22.5;74;2
2;3;BET;23.0;64;3
2;3;BET;23.0;66;10
2;3;BET;23.0;68;24
2;3;BET;23.0;70;31
2;3;BET;23.0;72;22
2;3;BET;23.0;74;8
2;3;BET;23.0;76;2
2;3;BET;23.5;66;3
2;3;BET;23.5;68;12
2;3;BET;23.5;70;25
2;3;BET;23.5;72;30
2;3;BET;23.5;74;20
2;3;BET;23.5;76;8
2;3;BET;23.5;78;2
2;3;BET;24.0;66;1
2;3;BET;24.0;68;4
2;3;BET;24.0;70;13
2;3;BET;24.0;72;26
2;3;BET;24.0;74;28
2;3;BET;24.0;76;19
2;3;BET;24.0;78;7
2;3;BET;24.0;80;2
2;3;BET;24.5;68;1
2;3;BET;24.5;70;5
2;3;BET;24.5;72;15
2;3;BET;24.5;74;26
2;3;BET;24.5;76;29
2;3;BET;24.5;78;17
2;3;BET;24.5;80;6
2;3;BET;24.5;82;1
2;3;BET;25.0;70;1
2;3;BET;25.0;72;6
2;3;BET;25.0;74;16
2;3;BET;25.0;76;26
2;3;BET;25.0;78;28
2;3;BET;25.0;80;16
2;3;BET;25.0;82;6
2;3;BET;25.0;84;1
2;3;BET;25.5;72;2
2;3;BET;25.5;74;7
2;3;BET;25.5;76;17
